9qyvc	2007 35.6 -9.0 29.8 -8.3 18.845482 0.0018839432
9qyvc	2008 35.6 -9.0 29.8 -8.3 17.106337 0.0021315084
9qyvc	2009 35.6 -9.0 29.8 -8.3 16.957418 0.0018784882
9qyvc	2010 35.6 -9.0 29.8 -8.3 16.61592 0.0027352015
9qyvc	2011 35.6 -9.0 29.8 -8.3 16.093948 0.0034037211
9qyvc	2012 35.6 -9.0 29.8 -8.3 18.415606 0.0025748287
9qyvc	2013 35.6 -9.0 29.8 -8.3 17.188086 0.0035391604
9qyvc	2014 35.6 -9.0 29.8 -8.3 18.005304 0.0051521193
9qyvc	2015 35.6 -9.0 29.8 -8.3 18.191568 0.003085763
9qz5e	2010 38.8 -8.1 36.0 -6.2 18.848433 0.0017661826
9qz5e	2011 38.8 -8.1 36.0 -6.2 17.808529 0.0031505001
9qz5e	2012 38.8 -8.1 36.0 -6.2 20.092957 0.0014837494
9qz5e	2013 38.8 -8.1 36.0 -6.2 18.93733 0.0021382603
9qz5e	2014 38.8 -8.1 36.0 -6.2 14.369188 9.4992074E-4
9r0z3	2016 45.3 -2.1 37.6 0.7 22.066044 0.0027032308
9r0z3	2017 45.3 -2.1 37.6 0.7 23.048378 5.061206E-4
9r0z3	2018 45.3 -2.1 37.6 0.7 21.658014 0.0024749432
9r0z3	2019 45.3 -2.1 37.6 0.7 18.187128 0.017302878
9r0z3	2006 45.3 -2.1 37.6 0.7 22.238626 0.0019364242
9r0z3	2007 45.3 -2.1 37.6 0.7 21.532196 0.0028936781
9r0z3	2008 45.3 -2.1 37.6 0.7 22.038956 0.0012336959
9r0z3	2009 45.3 -2.1 37.6 0.7 21.859472 0.0077671674
9r0z3	2010 45.3 -2.1 37.6 0.7 20.469984 0.002479597
9r0z3	2011 45.3 -2.1 37.6 0.7 20.217234 0.0052906857
9r0z3	2012 45.3 -2.1 37.6 0.7 22.21624 9.896328E-4
9r0z3	2013 45.3 -2.1 37.6 0.7 22.085287 0.0010900315
9r0z3	2014 45.3 -2.1 37.6 0.7 23.006662 0.0020975715
9r0z3	2015 45.3 -2.1 37.6 0.7 22.791534 0.0015239111
9r6yj	2016 35.4 -11.2 27.8 -10.4 12.761345 0.0029660978
9r6yj	2017 35.4 -11.2 27.8 -10.4 13.434089 0.0018028086
9r6yj	2018 35.4 -11.2 27.8 -10.4 13.601103 0.002112289
9r6yj	2019 35.4 -11.2 27.8 -10.4 7.049598 0.0062214546
